Curv,theta,xi,yi,sLap
0.021729542177685,-1.09901261602042,44.9496798673942,-90.0397748524314,103.342904076819
0.020520009184494,-1.0845343027551,45.2650586278236,-90.6469252509717,104.027084156201
0.0200878171932855,-1.08049158990161,45.3584595175624,-90.8227488403949,104.226176761236
0.0196224736964843,-1.07653690651448,45.4525575243109,-90.9982015056939,104.425269366272
0.0177790937030297,-1.06372438642132,45.7810360744744,-91.5983646893351,105.109449445654
0.0156232272604044,-1.05227996870021,46.116771115348,-92.1945032346939,105.793629525035
0.014949559464156,-1.04923735356111,46.2157067825699,-92.3672728078045,105.992722130071
0.014259797919363,-1.04632882717828,46.3151536939691,-92.5397499678942,106.191814735107
0.011808690285548,-1.0374061241852,46.6604792769665,-93.1303834059493,106.875994814488
0.00927106458084185,-1.0301900171779,47.0105612066132,-93.718213786644,107.56017489387
0.00852362432212137,-1.02841922145225,47.1131790157786,-93.8888222418266,107.759267498905
0.00776953579681369,-1.02679822412606,47.2160847727941,-94.0592580803763,107.958360103941
0.00513296253094753,-1.02237704094755,47.5715724403943,-94.6438342728951,108.642540183323
0.00236717743304251,-1.01980395075612,47.9291030408467,-95.2271649624006,109.326720262704
0.00152694768637559,-1.01941501542132,48.0333707530969,-95.396770465608,109.52581286774
0.000663624373696009,-1.01919868843487,48.1376855892558,-95.5663471218243,109.724905472776
-0.00251272396123579,-1.01980551023039,48.4961655628798,-96.1490948111486,110.409085552157
-0.00614047548454076,-1.02273994681648,48.8536126544044,-96.7324755200545,111.093265631539
-0.00730473425613579,-1.02407536302373,48.9572389024968,-96.902474189325,111.292358236574
-0.00852602963082921,-1.02565168390953,49.0606072328538,-97.0726282819131,111.49145084161
-0.0132307155669314,-1.03304455420113,49.4133907156992,-97.6588429439632,112.175630920992
-0.0188105313961353,-1.04395565010983,49.7607907833991,-98.2482553298811,112.859811000373
-0.0206152466995633,-1.04787745474036,49.8605701703257,-98.420541238381,113.058903605409
-0.022498883681397,-1.0521659970803,49.9596261962684,-98.5932382004677,113.257996210445
-0.0296110277618493,-1.06994216101917,50.2937301118462,-99.1902947314506,113.942176289826
-0.0376021989267488,-1.09288501866979,50.6155989939702,-99.7940078468747,114.626356369208
-0.0400718539648805,-1.10061802348423,50.7064983309437,-99.9711425319223,114.825448974243
-0.042587798060084,-1.10883928731217,50.7959701928783,-100.148988940778,115.024541579279
-0.0515031256821102,-1.141024869682,51.0913225908778,-100.766122236103,115.708721658661
-0.0604532769023707,-1.17932205441808,51.3647301535052,-101.393232791143,116.392901738042
-0.0629924367297304,-1.19161771982352,51.4395721251917,-101.577730706477,116.591994343078
-0.0654742130446938,-1.20440020647934,51.5121016565487,-101.763130855528,116.791086948114
-0.0733441977914271,-1.25197093184632,51.7421943163643,-102.407413102119,117.475267027495
-0.0797701821053019,-1.30443216583665,51.9397790047439,-103.062337704785,118.159447106877
-0.0812892914650262,-1.32047499157471,51.9906365551435,-103.254832757886,118.358539711913
-0.0826368742102123,-1.3367940143639,52.038405341861,-103.448104522479,118.557632316948
-0.0858026248878866,-1.39455285196766,52.1778154578795,-104.117840330069,119.24181239633
-0.0865591384199381,-1.45365345709061,52.2778860863879,-104.794554930013,119.925992475711
-0.0863005630680422,-1.47086699155925,52.2994285480986,-104.992479222841,120.125085080747
-0.0858292482377773,-1.48800572514873,52.3176152419586,-105.190743804736,120.324177685783
-0.0825532751301546,-1.54575320666738,52.3542981271933,-105.873829385771,121.008357765164
-0.0767253876211046,-1.60038634814633,52.3525705409679,-106.557936937542,121.692537844546
-0.0745527965232213,-1.61544885504268,52.3451502538544,-106.756882833263,121.891630449582
-0.0721743192763448,-1.63006383803957,52.3348216973218,-106.95571829121,122.090723054617
-0.0623439785642874,-1.67621028125538,52.2781286936479,-107.637456557816,122.774903133999
-0.0502497888057059,-1.71485656097228,52.1925873592501,-108.31625184531,123.45908321338
-0.0463620788611465,-1.72447143496989,52.163026582235,-108.513125317183,123.658175818416
-0.0423546590784187,-1.73331994315957,52.1316665976938,-108.709740302157,123.857268423452
-0.0279715908873544,-1.75737993519019,52.0122985832162,-109.383392614064,124.541448502833
-0.0135519991800491,-1.77158682415297,51.8800560343475,-110.054680106081,125.225628582215
-0.00952023038649387,-1.77386659696409,51.8401130268789,-110.249718544463,125.424721187251
-0.00560732682392469,-1.77537585865188,51.7997800661007,-110.444682370131,125.623813792286
0.00650953321908266,-1.77492911487156,51.6605178409239,-111.114541421476,126.307993871668
0.0162040843475781,-1.76702090457788,51.5240565530054,-111.784969423413,126.992173951049
0.0185021153004727,-1.76355585525675,51.4855908837326,-111.980312549475,127.191266556085
0.0205840772715976,-1.75965363863066,51.4478081725522,-112.175785081279,127.390359161121
0.0260789159961444,-1.74356953339027,51.3246015957189,-112.848777298101,128.074539240502
0.0294486997828188,-1.72445292908317,51.2132600627578,-113.523821587274,128.758719319884
0.0301139584620288,-1.7185290464126,51.1833873808255,-113.720662167312,128.95781192492
0.0306736661001495,-1.71247044670609,51.1546726458213,-113.917672200827,129.156904529955
0.0320502574952999,-1.69098544380625,51.0653055842654,-114.595978823284,129.841084609337
0.032939724725031,-1.66872524482147,50.9907948738888,-115.276073823214,130.525264688718
0.0331746829195388,-1.66214984772501,50.9719843730041,-115.474276108378,130.724357293754
0.0334000355087446,-1.65552401936868,50.9544770316473,-115.672596662398,130.92344989879
0.0341651730783455,-1.63240500449303,50.9044350367596,-116.354929910282,131.607629978171
0.0348315649192478,-1.60879627766452,50.8703465987207,-117.038243360017,132.291810057553
0.0349910870226544,-1.60184397467295,50.8634749619298,-117.237217381936,132.490902662589
0.0351263046696217,-1.5948637506418,50.8579854757988,-117.436233846188,132.689995267624
0.0353699720259053,-1.57072754876351,50.8497739563754,-118.12034812957,133.374175347006
0.0352606132814167,-1.54654540124687,50.8580900550677,-118.804460896528,134.058355426387
0.0351604801945359,-1.53953454679017,50.8636189810139,-119.003476349831,134.257448031423
0.0350365668787455,-1.53254295253451,50.8705378229002,-119.202448645408,134.456540636459
0.0344740896916441,-1.50876332187516,50.9048521032237,-119.885750754608,135.14072071584
0.0338988545606712,-1.48537289126786,50.9552704557019,-120.568055742357,135.824900795222
0.0337664359489664,-1.47864076371357,50.9729253456913,-120.766363290298,136.023993400258
0.0336608591053298,-1.47192763202823,50.9919175115066,-120.964547441833,136.223086005293
0.0336168939071251,-1.44894631016173,51.0672589768343,-121.644551782608,136.907266084675
0.0341644805449143,-1.42579270441698,51.1582641684839,-122.322636626021,137.591446164057
0.0344532715919404,-1.4189647168128,51.1876988185138,-122.519541112647,137.790538769092
0.0347926479937501,-1.41207573181512,51.2184908597419,-122.716236603817,137.989631374128
0.0363449379847632,-1.38776332386604,51.3347638227992,-123.390449768951,138.673811453509
0.0383015366515243,-1.36225056005676,51.4677931707944,-124.061550845865,139.357991532891
0.0389104521704993,-1.35456133781893,51.5097561353143,-124.256171611556,139.557084137927
0.039518199236723,-1.34675836065127,51.5532239824937,-124.450459296422,139.756176742962
0.0414895017780943,-1.31902104513978,51.7143937007012,-125.115365775786,140.440356822344
